year,month,origin,destination,number_of_flights
2020,8,EBBR,LEIB,19
2020,8,LIPZ,EDDM,52
2020,8,LFPG,LOWW,123
2020,8,EGGW,EPWA,78
2020,8,EHAM,LPFR,59
2020,8,LEIB,EGKK,27
2020,8,EPWA,LMML,26
2020,8,LIRF,EHAM,126
2020,8,LIPX,EHAM,23
2020,8,EGLL,LIBR,8
2020,8,EDDK,EDDM,176
2020,8,LEMD,LPPR,120
2020,8,BIKF,EDDL,6
2020,8,LEBL,LHBP,33
2020,8,LEPA,EGKK,79
2020,8,EGCC,EGAA,58
2020,8,LEMG,EBBR,115
2020,8,LSGG,LIBR,18
2020,8,EGBB,EGPF,31
2020,8,EDDF,EDDS,60
2020,8,EGPF,EIDW,62
2020,8,LKPR,LYBE,4
2020,8,EGLL,EHAM,163
2020,8,LTBA,LFBD,1
2020,8,LEPA,EBBR,37
2020,8,EDDB,LEMD,18
2020,8,LEBL,EDDB,56
2020,8,EGKK,EIDW,89
2020,8,EHAM,ENGM,114
2020,8,EBBR,EGLL,42
2020,8,LFBD,LEBL,19
2020,8,ENZV,EKCH,96
2020,8,ENGM,LEPA,7
2020,8,GCLP,LEMG,1
2020,8,LICJ,EDDK,6
2020,8,EGAA,EGPF,33
2020,8,LIMC,EGPH,8
2020,8,LPPR,EGKK,12
2020,8,EIDW,LEIB,14
2020,8,UUDD,ULLI,143
2020,8,EDDF,LYBE,8
2020,8,EGSS,EPGD,22
2020,8,EHAM,LIPZ,77
2020,8,UWKD,UUEE,31
2020,8,LFPG,EDDM,131
2020,8,EDDH,LEBL,39
2020,8,BIKF,EHAM,26
2020,8,EHAM,UKBB,54
2020,8,EVRA,LEIB,3
2020,8,EHAM,LPPR,43
2020,8,LIRF,LEIB,93
2020,8,LPPR,EDDF,81
2020,8,LEAL,LOWW,28
2020,8,ESSA,LSZH,60
2020,8,EGSS,LIRP,5
2020,8,EHAM,EDDS,55
2020,8,EHAM,ENBR,24
2020,8,LFPG,EKCH,136
2020,8,EGGW,EPKK,71
2020,8,EDDN,LSGG,5
2020,8,LEMD,LOWW,49
2020,8,LKPR,LFPG,84
2020,8,LFPG,LDZA,58
2020,8,EHAM,LFBD,67
2020,8,LEMD,LIME,21
2020,8,EHAM,EPKK,41
2020,8,LMML,EPKK,9
2020,8,LIPE,EGGW,23
2020,8,ENVA,EPKK,5
2020,8,EGPH,LHBP,18
2020,8,BIKF,EKCH,60
2020,8,UUWW,ULLI,167
2020,8,LIRF,ELLX,23
2020,8,EGGW,LHBP,74
2020,8,EGPH,EGGW,40
2020,8,LROP,LGAV,70
2020,8,LPPR,EDDK,40
2020,8,EBBR,LFPG,24
2020,8,LIMC,LFPO,34
2020,8,EDDH,LOWW,118
2020,8,LEPA,LKPR,47
2020,8,EGSS,EGCC,6
2020,8,LICJ,LIMF,18
2020,8,EDDL,LOWW,104
2020,8,LPPT,LEBL,72
2020,8,EHAM,LFML,21
2020,8,LEAL,LIME,13
2020,8,EGSS,EINN,25
2020,8,EHAM,EKCH,166
2020,8,EGPF,EDDF,15
2020,8,LPPR,LSZH,109
2020,8,LIRF,EDDM,94
2020,8,LIRP,EGKK,1
2020,8,EDDM,EPWA,55
2020,8,LIPX,EDDF,30
2020,8,LSGG,UMMS,1
2020,8,EHAM,ELLX,52
2020,8,EDDF,EDDN,35
2020,8,EDDK,LEMD,65
2020,8,ELLX,LEIB,11
2020,8,EKCH,LIPZ,9
2020,8,LFBD,LGAV,18
2020,8,LOWW,LHBP,21
2020,8,LGAV,LFBO,20
2020,8,EHAM,ESGG,31
2020,8,EPWA,LKPR,63
2020,8,BIKF,EDDH,6
2020,8,UKLL,EGGW,9
2020,8,ENBR,EKCH,56
2020,8,LPFR,LFPO,82
2020,8,EHAM,EBBR,55
2020,8,EGSS,LOWW,42
2020,8,EGCC,LSZH,23
2020,8,EKCH,LOWW,45
2020,8,LROP,EDDB,19
2020,8,LEAL,EGKK,62
2020,8,LIRP,EDDB,1
2020,8,LEBL,LSZH,57
2020,8,EIDW,EGPH,72
2020,8,EHAM,EGCC,118
2020,8,EGLL,EDDM,94
2020,8,LIPE,LFPG,41
2020,8,ULLI,UUDD,381
2020,8,LEBL,EHEH,30
2020,8,LOWW,LDZA,15
2020,8,LFPO,LEMG,50
2020,8,LSGG,LOWW,38
2020,8,EDDF,LDZA,122
2020,8,ESGG,LSZH,13
2020,8,LFPG,LYBE,16
2020,8,EGLL,LIPZ,61
2020,8,LGAV,LFPO,57
2020,8,EBBR,EDDF,67
2020,8,EGKK,EGPH,58
2020,8,LFPO,LEMD,178
2020,8,LICJ,LIRP,3
2020,8,LZIB,LEPA,9
2020,8,EHAM,LYBE,3
2020,8,EKCH,LSZH,76
2020,8,EHAM,LDZA,47
2020,8,EBBR,LOWW,60
2020,8,EYVI,EDDF,30
2020,8,EHAM,LIMC,135
2020,8,LFPG,LFPO,13
2020,8,EPWA,LHBP,90
2020,8,EIDW,LSZH,20
2020,8,LEPA,EGGW,123
2020,8,EDDF,EVRA,61
2020,8,LFPG,ELLX,18
2020,8,LFPO,LIRF,76
2020,8,LIMC,LEBL,118
2020,8,GCRR,LEMD,41
2020,8,EHEH,LMML,14
2020,8,GCLP,GCFV,18
2020,8,LIPZ,LSZH,27
2020,8,EGLL,LOWW,69
2020,8,LGAV,EDDS,14
2020,8,LIMC,LSZH,17
2020,8,LEMG,EDDK,22
2020,8,LPPR,LSGG,165
2020,8,LGAV,EPKK,12
2020,8,LOWW,EDDK,129
2020,8,EGCC,LFPG,64
2020,8,LPFR,EGKK,60
2020,8,EBBR,LSZH,26
2020,8,EPKK,EDDF,58
2020,8,EPGD,EDDF,30
2020,8,LEAL,EGGW,82
2020,8,EDDL,EPWA,54
2020,8,LICJ,EGGW,8
2020,8,LPPT,LFPO,211
2020,8,EIDW,EKCH,21
2020,8,EGLL,LSZH,126
2020,8,LEMG,EDDB,37
2020,8,EHAM,EPWA,89
2020,8,LPPT,EGGW,105
2020,8,ESGG,EDDF,45
2020,8,LEBL,EIDW,59
2020,8,LEIB,EDDL,45
2020,8,LFBO,LPPR,17
2020,8,LEMG,LEIB,82
2020,8,LEMG,EGGW,159
2020,8,LIMC,EGCC,15
2020,8,LKPR,EDDF,83
2020,8,LIME,EIDW,41
2020,8,LYBE,EGLL,9
2020,8,LGAV,LOWW,98
2020,8,EHAM,EVRA,16
2020,8,EVRA,EDDB,24
2020,8,LEMG,LOWW,41
2020,8,LIPE,LIBD,30
2020,8,LICJ,EDDF,5
2020,8,EDDL,LSZH,79
2020,8,EDDF,LPFR,61
2020,8,EPWA,LROP,41
2020,8,EHAM,EYVI,55
2020,8,EDDL,LEMD,27
2020,8,EGKK,LIBD,18
2020,8,EKCH,LFPO,5
2020,8,EHAM,EGGW,69
2020,8,LSGG,LSZH,106
2020,8,EHAM,EGBB,42
2020,8,LEPA,LIPX,6
2020,8,EHAM,LIPE,38
2020,8,EVRA,EHEH,3
2020,8,LPFR,EIDW,109
2020,8,EDDS,EPWA,32
2020,8,EDDM,LROP,35
2020,8,EGKK,LIRF,85
2020,8,EDDN,EDDL,27
2020,8,LIMC,EDDV,31
2020,8,LIRF,LGAV,106
2020,8,EHAM,EETN,9
2020,8,LEBL,EGCC,76
2020,8,LIME,LPPR,18
2020,8,EGSS,LPPT,56
2020,8,LPPT,LPPR,121
2020,8,LOWW,EIDW,21
2020,8,LIPZ,LEMD,70
2020,8,LIPE,LEIB,39
2020,8,LEMG,EDDF,52
2020,8,LPPT,LPFR,75
2020,8,LSGG,LPPT,142
2020,8,LEMD,EGPH,14
2020,8,LYBE,UMMS,11
2020,8,LHBP,EKBI,9
2020,8,LFML,LFBD,84
2020,8,EHAM,LMML,20
2020,8,LICJ,LIRF,125
2020,8,LIPE,EHEH,25
2020,8,LEMG,EFHK,15
2020,8,EGBB,LEBL,54
2020,8,EHAM,LSZH,92
2020,8,LSZH,EFHK,38
2020,8,LOWW,LEPA,76
2020,8,LEAL,EKCH,30
2020,8,ESGG,LEAL,19
2020,8,EPWA,LJLJ,23
2020,8,LKPR,LEMG,33
2020,8,EHAM,EDDH,64
2020,8,EFHK,ENGM,93
2020,8,LMML,LEMD,27
2020,8,LEAL,LEIB,59
2020,8,EGBB,LFPG,40
2020,8,EGLL,LEIB,72
2020,8,LEPA,EGPH,21
2020,8,LSZH,EPWA,56
2020,8,EPGD,EHEH,31
2020,8,LIMC,LEMD,66
2020,8,LPFR,LFPG,37
2020,8,LIRF,EPWA,36
2020,8,LFPG,EIDW,62
2020,8,LIPE,EGSS,31
2020,8,EDDH,EGSS,36
2020,8,EGAA,LMML,7
2020,8,LSGG,LFBD,52
2020,8,EDDH,LSZH,131
2020,8,EGKK,EVRA,40
2020,8,EPWA,UKBB,60
2020,8,EPGD,EKBI,9
2020,8,LYBE,LMML,3
2020,8,LFBD,EGAA,10
2020,8,LIPZ,LIBR,22
2020,8,LEPA,ESSA,43
2020,8,LFPG,EGPF,21
2020,8,LMML,LIRF,69
2020,8,EDDV,UMMS,8
2020,8,EDDF,EPWA,94
2020,8,EVRA,LSZH,18
2020,8,EKBI,EGLL,11
2020,8,LEMG,EGPF,24
2020,8,LPFR,EKCH,5
2020,8,EGLL,LSGG,109
2020,8,EGSS,LPPR,65
2020,8,LEAL,EGCC,113
2020,8,EGLL,EIDW,109
2020,8,LSGG,EFHK,17
2020,8,LPPD,LPPR,78
2020,8,EGLL,LIPX,28
2020,8,LEMD,EIDW,50
2020,8,LEIB,LFPO,74
2020,8,LIBD,LFPG,37
2020,8,LEMG,LEPA,107
2020,8,EDDM,LYBE,10
2020,8,LIMC,EPWA,32
2020,8,LFPG,LSZH,36
2020,8,ELLX,LPPR,127
2020,8,LEMD,EKCH,15
2020,8,EKCH,LEBL,36
2020,8,LKPR,LEMD,34
2020,8,LEAL,EGLL,43
2020,8,LEPA,LEMG,98
2020,8,LEBL,EDDS,31
2020,8,LYBE,LGAV,31
2020,8,EIDW,LROP,29
2020,8,LIPZ,LIEE,45
2020,8,LEPA,LIMC,71
2020,8,EHAM,EDDL,43
2020,8,UKBB,LIRF,20
2020,8,EDDB,EGCC,27
2020,8,LEIB,EGCC,43
2020,8,EHAM,LEMD,62
2020,8,EGCC,LEMD,28
2020,8,EKBI,LEAL,14
2020,8,EDDS,EDDF,56
2020,8,LPPT,EGLL,95
2020,8,LIBD,ELLX,7
2020,8,LEBL,EGGW,83
2020,8,LEAL,LFPO,75
2020,8,EIDW,EETN,7
2020,8,EFHK,EDDP,25
2020,8,ELLX,EDDF,47
2020,8,LEMD,LROP,76
2020,8,LPFR,EGCC,106
2020,8,LPPR,EGGW,32
2020,8,LFML,LPFR,13
2020,8,LEMG,EPKK,9
2020,8,UWWW,ULLI,27
2020,8,LSGG,LIEE,16
2020,8,LPPT,EBBR,93
2020,8,LMML,EGCC,45
2020,8,LEMG,EHAM,166
2020,8,LEAL,EHAM,104
2020,8,LEPA,EGSS,80
2020,8,LEPA,LFBD,44
2020,8,LFML,EGLL,48
2020,8,LFPG,EVRA,10
2020,8,LEMG,EHEH,71
2020,8,EGPF,LEAL,31
2020,8,EGKK,LEMD,54
2020,8,LIPE,EKCH,19
2020,8,EKBI,ENGM,53
2020,8,LEPA,EGCC,120
2020,8,LIME,UKLL,9
2020,8,LEAL,EGSS,61
2020,8,LFPG,ENBR,3
2020,8,EGLL,LEBL,44
2020,8,LPPT,EIDW,51
2020,8,UUEE,UUDD,8
2020,8,LIMC,LIRF,92
2020,8,EIDW,LEAL,50
2020,8,EGSS,LGAV,26
2020,8,EVRA,EYVI,135
2020,8,LGAV,EVRA,6
2020,8,LEIB,LEAL,52
2020,8,LFML,LEMG,19
2020,8,LEPA,EGBB,39
2020,8,LFPG,ESSA,110
2020,8,LPPT,LSZH,89
2020,8,EDDF,LROP,64
2020,8,LEIB,LSGG,47
2020,8,LEMD,LHBP,25
2020,8,EBBR,LGAV,49
2020,8,LIRF,EPGD,9
2020,8,EGAA,EGGW,69
2020,8,LEAL,EGBB,47
2020,8,LROP,EGLL,26
2020,8,UMMS,LKPR,18
2020,8,LKPR,EHAM,85
2020,8,EGAA,EPGD,9
2020,8,EVRA,LEMG,3
2020,8,LSZH,LMML,28
2020,8,EGGW,LROP,116
2020,8,LIEE,EGSS,26
2020,8,EDDN,EDDF,32
2020,8,ESSA,EGLL,73
2020,8,LFBD,EGLL,22
2020,8,LEBL,LKPR,35
2020,8,LHBP,EFHK,34
2020,8,LPPT,EHAM,130
2020,8,LIBD,EGLL,13
2020,8,EDDM,LMML,36
2020,8,LFBD,EGPH,9
2020,8,EKCH,LDZA,28
2020,8,LEAL,EINN,14
2020,8,LIME,LPFR,10
2020,8,ELLX,EHAM,41
2020,8,LEPA,EPWA,45
2020,8,EGBB,EGAA,64
2020,8,LMML,EGKK,30
2020,8,LIBD,EDDF,9
2020,8,UUWW,LGAV,9
2020,8,LEBL,LROP,39
2020,8,LICJ,LIEE,7
2020,8,EPWA,LEMG,11
2020,8,LPPT,LKPR,9
2020,8,LFPG,UMMS,40
2020,8,LMML,EKCH,3
2020,8,LIMC,EKCH,29
2020,8,LEBL,EGPH,17
2020,8,EDDM,LPPT,58
2020,8,ENZV,EDDP,5
2020,8,LKPR,LIME,32
2020,8,LEIB,EGSS,83
2020,8,LSGG,LEMD,87
2020,8,LIMC,LPPT,64
2020,8,LJLJ,UUWW,2
2020,8,LFML,LEMD,54
2020,8,LIMC,EGLL,82
2020,8,LEPA,EKBI,21
2020,8,EDDM,EIDW,37
2020,8,LIRF,EIDW,23
2020,8,LIMC,EETN,9
2020,8,EDDS,EHAM,51
2020,8,UUEE,ULLI,176
2020,8,LEPA,EKCH,44
2020,8,GCFV,EDDL,12
2020,8,LFBO,EGLL,46
2020,8,LEMD,ESSA,30
2020,8,ENGM,LYBE,4
2020,8,LGAV,ENGM,2
2020,8,EGLL,EGCC,47
2020,8,ESSA,ENGM,149
2020,8,LEPA,LSZH,111
2020,8,LOWW,ENGM,20
2020,8,LPPR,LFPG,109
2020,8,LFPG,LIRF,188
2020,8,EVRA,EDDH,31
2020,8,EPWA,GCRR,2
2020,8,EGLL,EKCH,84
2020,8,LEAL,ESSA,37
2020,8,LEIB,LFPG,49
2020,8,LKPR,UKBB,41
2020,8,LIRF,EKCH,23
2020,8,EGAA,LPFR,31
2020,8,LSZH,LIRF,45
2020,8,EGLL,LDZA,31
2020,8,EDDV,EHAM,32
2020,8,UUEE,EDDM,2
2020,8,EYVI,EHEH,13
2020,8,LMML,EIDW,26
2020,8,EGLL,EPWA,88
2020,8,EDDF,LJLJ,38
2020,8,LIMC,LEPA,73
2020,8,LEMG,EGPH,16
2020,8,LEMD,GCTS,2
2020,8,EPWA,EYVI,64
2020,8,LDZA,EPWA,31
2020,8,LIEE,EIDW,7
2020,8,LEPA,ESGG,11
2020,8,EGKK,EGAA,90
2020,8,LSZH,LDZA,62
2020,8,LMML,LKPR,9
2020,8,EGPF,EGSS,48
2020,8,EKCH,EBBR,53
2020,8,EGLL,EBBR,58
2020,8,EVRA,EKBI,11
2020,8,LSGG,LIRF,49
2020,8,LKPR,EGLL,61
2020,8,LFML,EDDF,39
2020,8,EHAM,EFHK,83
2020,8,EPKK,EHAM,40
2020,8,ESGG,EHAM,28
2020,8,LICJ,EDDL,2
2020,8,EGGW,LEIB,29
2020,8,LEPA,EGPF,10
2020,8,EHAM,LEPA,83
2020,8,EDDF,ENGM,80
2020,8,EGPH,LSGG,16
2020,8,LIMC,EHEH,29
2020,8,LSZH,LHBP,40
2020,8,EKCH,LGAV,31
2020,8,LHBP,EPWA,91
2020,8,UUDD,EDDF,32
2020,8,LSGG,EBBR,43
2020,8,EGLL,LMML,53
2020,8,EGPH,EGSS,69
2020,8,LIME,LROP,56
2020,8,EKCH,ENBR,13
2020,8,EIDW,ESGG,7
2020,8,EDDM,UMMS,18
2020,8,LGAV,LFBD,12
2020,8,ENVA,EPGD,11
2020,8,LIBD,LIPE,27
2020,8,EDDF,GCFV,7
2020,8,LEBL,LIBD,13
2020,8,LIEE,LIMC,57
2020,8,LFPG,LROP,76
2020,8,EDDN,EDDS,7
2020,8,LIPZ,EGCC,25
2020,8,LEBL,UUWW,7
2020,8,LPPT,EDDH,17
2020,8,LPFR,EGSS,71
2020,8,LEBL,ESSA,21
2020,8,EPKK,EGSS,62
2020,8,LPPR,EDDM,23
2020,8,BIKF,EGLL,19
2020,8,EDDH,LGAV,18
2020,8,LEAL,EGAA,32
2020,8,LKPR,EPWA,67
2020,8,EKCH,ENVA,17
2020,8,EGBB,LPFR,46
2020,8,LIPE,EGLL,48
2020,8,LFBD,EHAM,48
2020,8,LEMG,EGBB,54
2020,8,LEMG,LEMD,95
2020,8,EHAM,UMMS,55
2020,8,ENGM,EDDM,32
2020,8,EDDS,EDDH,133
2020,8,GCRR,LFPO,1
2020,8,LFPG,EBBR,37
2020,8,LOWW,UKBB,42
2020,8,EGGW,EKCH,21
2020,8,EDDH,GCFV,4
2020,8,EDDF,EKBI,32
2020,8,LFPG,LSGG,89
2020,8,EPWA,EHEH,19
2020,8,LPPT,LEMD,152
2020,8,EDDM,ESSA,31
2020,8,EPKK,LBBG,1
2020,8,EBBR,LEMD,103
2020,8,EDDL,EHAM,42
2020,8,LFBD,LSGG,55
2020,8,EDDM,EFHK,79
2020,8,LSGG,LEIB,42
2020,8,LGAV,EGGW,54
2020,8,EPKK,LFPG,31
2020,8,LEBL,UMMS,12
2020,8,BIKF,LHBP,6
2020,8,LIPZ,EBBR,18
2020,8,LEMG,EGKK,53
2020,8,ELLX,LEBL,30
2020,8,EVRA,EGCC,9
2020,8,EPKK,ENZV,9
2020,8,LIME,EKBI,9
2020,8,EDDF,UUWW,6
2020,8,EDDS,LSZH,5
2020,8,EYVI,UUWW,20
2020,8,EHEH,LGAV,28
2020,8,EIDW,EDDH,26
2020,8,LHBP,LFPG,74
2020,8,LOWW,LROP,48
2020,8,EDDL,UMMS,1
2020,8,EGGW,LIPE,21
2020,8,EGAA,LIME,9
2020,8,LFBD,LPFR,20
2020,8,GCRR,LEBL,9
2020,8,LEBL,LPFR,7
2020,8,LIPZ,EIDW,28
2020,8,LICJ,LFPG,16
2020,8,EGBB,EHAM,43
2020,8,LPFR,EBBR,30
2020,8,LMML,EDDF,60
2020,8,GCLP,EHAM,10
2020,8,EDDK,LOWW,127
2020,8,EGCC,LFML,9
2020,8,LROP,LEPA,10
2020,8,LIMC,EBBR,52
2020,8,LPPT,LFBD,31
2020,8,UUEE,EDDF,53
2020,8,EDDP,GCFV,2
2020,8,LEIB,EBBR,20
2020,8,EDDK,LPPR,39
2020,8,LICJ,EGLL,18
2020,8,ENGM,EFHK,89
2020,8,EGPF,EGGW,45
2020,8,LGAV,LIPE,21
2020,8,LIMC,EDDM,61
2020,8,LPFR,EGLL,93
2020,8,LIPE,EHAM,45
2020,8,LROP,EPWA,41
2020,8,LIRF,UMMS,19
2020,8,LFPG,EGPH,40
2020,8,LIMC,EHAM,99
2020,8,LSGG,EGLL,109
2020,8,LEMD,LIBD,10
2020,8,ENGM,LPFR,1
2020,8,EPKK,LGAV,11
2020,8,ESGG,LIME,7
2020,8,LEPA,EGLL,76
2020,8,LROP,ENGM,4
2020,8,EDDF,EKCH,89
2020,8,EKBI,EPGD,9
2020,8,UMMS,EPWA,43
2020,8,LMML,EPWA,27
2020,8,LEMG,EGLL,66
2020,8,LJLJ,EPWA,22
2020,8,LPPR,LEMG,15
2020,8,EGCC,EGLL,48
2020,8,LEMG,GCRR,3
2020,8,EGPH,EGLL,51
2020,8,ENZV,ENBR,139
2020,8,EHAM,LIBD,38
2020,8,LIPZ,EGLL,62
2020,8,LYBE,EDDM,11
2020,8,UUEE,LEBL,10
2020,8,ENGM,EGLL,46
2020,8,LGAV,LEMD,87
2020,8,EDDF,ESSA,86
2020,8,EDDF,EDDV,68
2020,8,EBBR,GCRR,4
2020,8,UUEE,LFPG,13
2020,8,GCRR,EGCC,8
2020,8,EKCH,EIDW,22
2020,8,EGCC,LSGG,18
2020,8,LFBD,LEPA,43
2020,8,LPPT,ESSA,12
2020,8,EDDB,GCLP,1
2020,8,EDDF,LIPZ,63
2020,8,ENGM,ESSA,163
2020,8,EHEH,EPGD,31
2020,8,UUDD,EDDP,19
2020,8,EDDV,GCFV,5
2020,8,UKBB,EPWA,61
2020,8,EDDB,LPPT,19
2020,8,LIEE,LSGG,19
2020,8,GCLP,EGSS,3
2020,8,LIMC,EDDH,20
2020,8,ULLI,EVRA,33
2020,8,ESGG,ESSA,80
2020,8,LEPA,LPFR,6
2020,8,LIMC,UMMS,17
2020,8,EDDF,LTBA,30
2020,8,EHEH,EVRA,3
2020,8,LPFR,EHAM,49
2020,8,LIME,LKPR,31
2020,8,LFPG,ENGM,47
2020,8,LIPX,EGLL,27
2020,8,LIEE,LIPX,59
2020,8,LJLJ,EDDF,38
2020,8,EGCC,EDDB,28
2020,8,LIPE,EDDB,9
2020,8,LIPX,LIMC,12
2020,8,EKBI,LHBP,9
2020,8,EGLL,EGPF,39
2020,8,EDDF,LHBP,64
2020,8,LEIB,EIDW,14
2020,8,ENGM,LEMG,28
2020,8,LIRF,LIPZ,63
2020,8,LICJ,LROP,9
2020,8,LSZH,LROP,19
2020,8,ENZV,EPGD,20
2020,8,UUEE,EHAM,36
2020,8,LSZH,LKPR,53
2020,8,LEBL,ESGG,12
2020,8,GCFV,LEBL,6
2020,8,UUEE,LIRF,9
2020,8,LIPE,EDDS,10
2020,8,EDDL,LPPT,12
2020,8,LFBD,LTBA,1
2020,8,UKLL,LIME,9
2020,8,LPPT,LGAV,12
2020,8,LSZH,LEAL,15
2020,8,GCFV,LEMD,17
2020,8,EKCH,LSGG,38
2020,8,LKPR,UMMS,18
2020,8,LJLJ,ULLI,1
2020,8,LEMG,LSZH,45
2020,8,EGSS,EGPF,37
2020,8,LOWW,LIMC,119
2020,8,ELLX,LMML,19
2020,8,LEAL,GCRR,1
2020,8,LEMD,EDDK,69
2020,8,LPFR,EHEH,69
2020,8,LIBD,EGKK,11
2020,8,EVRA,EETN,97
2020,8,UKBB,EFHK,8
2020,8,LKPR,LEBL,35
2020,8,EHEH,LIMC,31
2020,8,EDDS,GCFV,2
2020,8,EDDF,LEAL,33
2020,8,LFPO,LEAL,77
2020,8,EIDW,LIPX,21
2020,8,LEIB,EGLL,72
2020,8,LFPG,LIMC,138
2020,8,LEPA,ENGM,7
2020,8,LMML,EDDM,34
2020,8,LEBL,EGLL,43
2020,8,EKCH,EGLL,84
2020,8,LPPT,LFML,22
2020,8,LFPO,GCFV,1
2020,8,EBBR,LEPA,29
2020,8,EDDN,GCFV,2
2020,8,ENVA,EKCH,38
2020,8,GCRR,EIDW,9
2020,8,EGPH,EGBB,39
2020,8,LHBP,EHEH,47
2020,8,EDDH,EDDS,129
2020,8,EIDW,LOWW,21
2020,8,EYVI,EIDW,26
2020,8,LFBD,EGSS,18
2020,8,EGGW,LPFR,130
2020,8,EDDH,BIKF,4
2020,8,UKBB,LYBE,4
2020,8,LEMD,LMML,27
2020,8,EDDL,BIKF,4
2020,8,LIME,EGSS,47
2020,8,LBWN,EDDL,8
2020,8,EDDF,BIKF,21
2020,8,EHAM,LFBO,79
2020,8,EKCH,EGGW,19
2020,8,EDDL,LEMG,20
2020,8,LICJ,LIPX,37
2020,8,LIPE,LROP,29
2020,8,EDDL,EDDN,30
2020,8,LHBP,LSZH,39
2020,8,ELLX,EDDB,2
2020,8,EDDF,EETN,38
2020,8,LIPE,LMML,20
2020,8,EGGW,LIPZ,21
2020,8,EDDL,LGAV,40
2020,8,EDDH,EVRA,32
2020,8,LFPG,EYVI,23
2020,8,EKBI,EVRA,11
2020,8,EETN,EIDW,7
2020,8,LDZA,EGLL,32
2020,8,LSZH,EVRA,16
2020,8,UKBB,LKPR,41
2020,8,LSGG,LFBO,21
2020,8,EIDW,EDDM,37
2020,8,EGSS,EKCH,66
2020,8,LEMD,LIPE,44
2020,8,LOWW,LPFR,23
2020,8,UMMS,EETN,13
2020,8,EGLL,LYBE,8
2020,8,EETN,EGKK,15
2020,8,LEPA,EINN,14
2020,8,EHEH,EYVI,13
2020,8,EBBR,LPPR,37
2020,8,UMMS,EFHK,20
2020,8,LIBD,LEBL,9
2020,8,LPFR,EDDF,59
2020,8,ESGG,EIDW,7
2020,8,EGLL,GCRR,3
2020,8,LOWW,LPPT,36
2020,8,LIEE,LFPO,7
2020,8,ELLX,LEMG,19
2020,8,LSGG,EGPH,25
2020,8,UKBB,LOWW,42
2020,8,EDDN,EHAM,27
2020,8,EGKK,LFML,18
2020,8,LEAL,EGPF,23
2020,8,EGSS,EPKK,62
2020,8,LEMG,LPPR,13
2020,8,LEAL,EIDW,49
2020,8,EKCH,UUWW,1
2020,8,EHEH,LIME,18
2020,8,LIRF,LFML,23
2020,8,LYBE,ENGM,11
2020,8,LPPR,EGPH,7
2020,8,LIPZ,LEPA,20
2020,8,EHEH,EPWA,18
2020,8,LROP,LIME,55
2020,8,LIPE,LHBP,1
2020,8,EIDW,LFML,9
2020,8,LBWN,LOWW,21
2020,8,EKBI,LIME,9
2020,8,EGSS,LPPD,9
2020,8,LPFR,LFBD,22
2020,8,LOWW,LEIB,18
2020,8,EGPH,LPPT,12
2020,8,EDDH,EIDW,24
2020,8,LHBP,EKCH,32
2020,8,LPFR,LEBL,5
2020,8,UMMS,EVRA,12
2020,8,LIPE,GCFV,1
2020,8,LEAL,EDDN,9
2020,8,ENGM,LOWW,9
2020,8,EGLL,LKPR,61
2020,8,EPWA,UMMS,43
2020,8,ENZV,EPKK,9
2020,8,LPFR,EGAA,32
2020,8,LEIB,EKCH,1
2020,8,UWKD,UUWW,11
2020,8,EDDM,LPFR,16
2020,8,LSGG,EDDS,2
2020,8,LFBD,LPPT,26
2020,8,LMML,EGPH,10
2020,8,LPPT,EDDM,69
2020,8,ESSA,LEMG,48
2020,8,LKPR,LPPT,8
2020,8,EKCH,LEMG,59
2020,8,LIEE,LIMF,20
2020,8,EGSS,EHEH,43
2020,8,LFBO,LEIB,8
2020,8,ESSA,LPFR,4
2020,8,LPPR,LFML,13
2020,8,EGPF,EGLL,58
2020,8,LHBP,EPKK,1
2020,8,EDDH,LPFR,6
2020,8,LICJ,LIME,24
2020,8,EBBR,LEBL,64
2020,8,LEBL,ELLX,28
2020,8,LSZH,LPFR,15
2020,8,EDDL,LPFR,38
2020,8,LKPR,LMML,9
2020,8,EDDM,EGBB,25
2020,8,EGGW,ENBR,1
2020,8,EDDM,LEMG,23
2020,8,LICJ,LSZH,13
2020,8,EPGD,EDDK,13
2020,8,LROP,LPPT,8
2020,8,LPPT,LEMG,46
2020,8,LROP,EKCH,14
2020,8,LMML,LIME,28
2020,8,EDDK,EDDV,19
2020,8,LPPT,LIMC,78
2020,8,LTBA,LKPR,3
2020,8,LOWW,EINN,10
2020,8,LFML,EGCC,9
2020,8,EGLL,LBSF,3
2020,8,LIEE,LFPG,12
2020,8,ELLX,LIMC,47
2020,8,LEIB,LOWW,19
2020,8,EPWA,UKLL,30
2020,8,LMML,LFPO,13
2020,8,GCRR,LEMG,3
2020,8,EGLL,UUEE,49
2020,8,LKPR,LSZH,50
2020,8,LSZH,LTBA,14
2020,8,LIME,ESGG,8
2020,8,LSGG,EGCC,18
2020,8,LIEE,LIPZ,48
2020,8,LFMN,LFPG,52
2020,8,EPWA,LEBL,37
2020,8,LGAV,UUWW,14
2020,8,EVRA,EDDM,35
2020,8,LPPT,LIRF,34
2020,8,LIBD,LIPZ,49
2020,8,EVRA,LOWW,36
2020,8,EFHK,EBBR,37
2020,8,LSZH,UUWW,16
2020,8,LIPE,LGAV,30
2020,8,EDDM,EGCC,14
2020,8,UWKD,UUDD,20
2020,8,EDDB,LPFR,9
